T = 47;
S = 4;
C = 330;
t = [18 36 9 6 9 8 12 20 6 36 9 8 10 3 28 9 36 8 9 20 9 9 36 36 20 100 10 36 11 10 9 110 22 6 10 12 84 10 84 12 20 9 20 9 36 6 9 0 0 0 0 0 ];
P = {<1,2> <1,32> <2,3> <2,4> <5,6> <5,32> <8,9> <8,10> <9,11> <9,32> <10,11> <10,12> <13,14> <14,19> <15,16> <16,17> <17,18> <18,20> <18,22> <18,32> <18,47> <19,26> <20,21> <22,23> <22,24> <23,25> <24,25> <26,27> <27,28> <28,29> <29,30> <30,31> <32,33> <33,34> <33,35> <34,36> <35,36> <36,37> <36,43> <37,38> <38,39> <39,40> <40,41> <41,42> <43,44> <44,45> <45,46> };
POR = {};
setup = [[0 8 1 0 0 1 0 2 0 2 0 0 1 0 5 1 7 0 0 1 1 1 7 7 0 11 1 0 1 1 1 14 1 0 1 0 14 1 12 2 2 0 1 1 8 0 0 0 0 0 0 0 ],
[0 0 1 0 0 1 0 0 0 4 1 0 1 0 0 1 2 1 1 1 1 1 2 1 3 17 0 3 1 0 1 24 3 0 0 0 16 0 18 0 3 1 4 1 7 0 1 0 0 0 0 0 ],
[1 3 0 0 1 0 2 1 0 1 1 0 1 0 4 0 6 0 1 0 0 1 8 4 1 14 1 0 1 1 0 5 1 0 0 1 17 1 11 1 0 1 2 1 1 0 0 0 0 0 0 0 ],
[1 1 1 0 0 0 0 0 0 4 1 1 1 0 5 1 2 0 0 3 1 0 5 5 2 24 1 8 0 1 1 13 2 0 0 1 3 1 6 2 4 0 2 1 2 0 0 0 0 0 0 0 ],
[1 8 1 0 0 0 2 1 0 8 1 0 1 0 6 1 6 1 0 2 1 0 4 3 1 24 0 6 1 1 1 14 1 0 1 0 0 0 12 0 4 0 0 1 8 0 1 0 0 0 0 0 ],
[3 1 0 0 1 0 2 3 0 7 1 0 1 0 3 1 3 1 1 3 0 0 2 0 1 4 1 3 0 0 1 1 1 0 1 2 9 1 17 2 0 0 0 0 0 0 1 0 0 0 0 0 ],
[1 6 0 0 1 1 0 3 0 1 0 1 0 0 1 1 7 0 0 0 1 0 5 5 1 20 0 3 0 0 0 11 4 0 1 1 16 1 3 0 4 1 3 0 4 0 0 0 0 0 0 0 ],
[2 0 1 0 1 1 2 0 0 7 1 1 1 0 1 0 1 1 0 3 0 0 3 3 2 4 1 7 0 0 0 10 1 0 0 1 11 1 18 1 1 0 4 1 4 0 1 0 0 0 0 0 ],
[1 4 0 0 1 0 1 4 0 7 1 1 1 0 5 0 6 1 1 2 1 0 5 1 1 4 1 5 1 1 1 5 2 0 0 0 17 1 19 1 1 0 2 1 4 0 0 0 0 0 0 0 ],
[1 1 0 0 0 1 2 3 0 0 0 0 0 0 4 1 7 1 0 0 1 0 3 7 4 4 1 8 0 0 1 7 1 0 0 1 8 1 4 1 2 0 0 0 2 0 0 0 0 0 0 0 ],
[3 3 1 0 0 0 1 3 0 4 0 1 0 0 5 1 3 1 0 1 0 1 7 7 4 23 0 4 0 1 0 22 2 0 1 0 13 1 3 1 4 0 4 0 1 0 1 0 0 0 0 0 ],
[2 5 1 0 0 1 1 0 0 3 0 0 0 0 1 1 0 1 1 4 1 1 1 1 4 18 0 3 0 0 1 14 3 0 0 1 9 0 9 2 1 0 0 1 8 0 0 0 0 0 0 0 ],
[3 8 1 0 0 1 1 4 0 3 0 0 0 0 0 0 5 1 1 3 1 1 4 3 3 17 0 0 0 0 1 22 1 0 1 1 18 1 13 1 0 1 4 1 5 0 0 0 0 0 0 0 ],
[2 7 1 0 0 1 1 2 0 3 1 0 0 0 2 1 0 0 1 2 1 1 6 6 3 9 1 7 0 0 0 23 0 0 1 2 7 1 13 0 2 1 3 0 2 0 1 0 0 0 0 0 ],
[3 2 1 0 0 0 0 1 0 5 1 1 1 0 0 0 6 0 1 3 1 0 8 7 4 11 0 3 0 1 1 12 4 0 0 1 18 0 15 0 4 1 0 1 0 0 1 0 0 0 0 0 ],
[3 1 0 0 0 1 1 0 0 4 1 1 1 0 1 0 0 0 1 2 1 0 6 2 2 7 1 6 1 1 0 13 4 0 0 2 19 1 16 1 3 0 4 1 8 0 0 0 0 0 0 0 ],
[1 0 1 0 1 1 1 1 0 7 0 0 1 0 0 0 0 1 0 1 0 0 2 8 4 0 1 5 1 1 0 17 3 0 1 0 7 1 5 2 4 1 3 0 6 0 1 0 0 0 0 0 ],
[2 4 0 0 0 0 1 0 0 5 0 1 0 0 5 0 4 0 1 3 0 1 0 0 2 19 1 5 1 0 1 2 2 0 1 1 8 1 12 1 4 0 1 0 8 0 0 0 0 0 0 0 ],
[1 5 1 0 1 1 2 0 0 5 1 1 0 0 2 0 3 0 0 0 0 1 2 1 3 9 1 4 0 0 1 5 1 0 1 2 18 1 8 0 2 0 3 0 0 0 0 0 0 0 0 0 ],
[2 8 1 0 0 1 0 2 0 6 1 1 0 0 5 0 6 0 1 0 0 1 3 0 4 3 0 1 0 0 0 21 4 0 0 0 11 0 17 1 1 1 2 0 0 0 0 0 0 0 0 0 ],
[1 7 1 0 0 1 0 0 0 7 1 1 1 0 0 0 0 0 1 2 0 1 8 4 4 14 1 1 0 0 0 3 0 0 0 0 14 0 2 2 0 1 3 1 6 0 1 0 0 0 0 0 ],
[1 2 0 0 1 0 2 2 0 6 1 0 1 0 3 1 5 0 1 1 0 0 7 7 2 5 0 5 1 1 1 18 4 0 1 1 2 0 18 0 1 1 4 0 6 0 1 0 0 0 0 0 ],
[1 7 0 0 1 0 1 3 0 6 1 1 0 0 1 0 0 0 1 2 0 0 0 6 1 21 0 0 0 0 0 5 1 0 1 2 15 1 18 0 2 0 0 0 7 0 1 0 0 0 0 0 ],
[3 7 0 0 0 0 1 3 0 8 1 0 1 0 6 0 3 1 1 1 0 0 4 0 4 18 1 1 1 0 0 4 2 0 1 1 12 0 16 1 1 0 0 0 7 0 0 0 0 0 0 0 ],
[3 3 0 0 0 1 0 1 0 2 1 1 1 0 1 0 1 1 0 1 0 0 2 0 0 4 1 8 0 0 0 19 1 0 1 0 7 0 1 2 1 0 1 1 3 0 0 0 0 0 0 0 ],
[0 6 1 0 1 1 0 4 0 0 0 1 0 0 3 0 6 1 1 2 0 0 2 3 2 0 1 3 1 0 1 23 4 0 0 1 20 1 7 1 2 1 4 1 3 0 0 0 0 0 0 0 ],
[2 5 0 0 0 1 1 1 0 1 1 1 1 0 0 1 7 0 1 0 1 0 6 5 2 17 0 7 1 1 0 14 4 0 0 2 19 0 4 1 1 1 2 1 7 0 1 0 0 0 0 0 ],
[2 0 0 0 0 0 0 4 0 1 1 0 0 0 0 0 4 1 0 4 0 0 4 5 0 24 1 0 1 0 0 10 4 0 1 1 2 0 15 0 1 1 4 1 0 0 1 0 0 0 0 0 ],
[1 4 1 0 0 0 2 2 0 2 0 0 1 0 6 0 3 1 0 2 1 0 4 3 4 21 1 3 0 1 1 8 0 0 0 1 19 0 13 1 1 1 1 0 6 0 0 0 0 0 0 0 ],
[2 3 1 0 1 0 1 3 0 7 0 0 1 0 0 1 3 1 1 4 0 1 5 0 4 0 1 0 0 0 0 7 0 0 0 1 10 1 14 2 1 1 1 1 7 0 1 0 0 0 0 0 ],
[3 5 0 0 1 1 2 3 0 1 1 0 1 0 6 1 5 0 0 3 1 0 1 6 0 6 0 3 0 1 0 4 2 0 0 0 6 0 4 2 0 0 3 0 6 0 1 0 0 0 0 0 ],
[0 8 1 0 1 1 2 4 0 3 0 1 0 0 1 0 7 1 0 0 1 1 2 0 3 2 1 7 1 0 0 0 3 0 1 1 6 0 6 1 2 0 3 0 1 0 1 0 0 0 0 0 ],
[2 5 1 0 0 0 2 4 0 2 0 0 1 0 0 1 2 0 1 4 1 0 8 3 2 19 1 1 0 0 1 15 0 0 0 1 18 0 20 0 0 0 4 1 3 0 1 0 0 0 0 0 ],
[1 1 1 0 0 1 2 1 0 1 1 1 0 0 4 0 4 1 1 3 1 1 4 5 1 8 0 2 0 1 0 1 1 0 1 1 6 1 20 1 4 0 4 1 1 0 1 0 0 0 0 0 ],
[3 2 0 0 0 0 0 2 0 2 1 1 1 0 1 0 0 1 0 0 1 1 7 2 1 18 1 5 0 0 1 18 0 0 0 1 14 0 19 1 0 1 1 1 0 0 1 0 0 0 0 0 ],
[2 5 1 0 0 0 1 0 0 3 0 0 0 0 4 0 4 0 0 2 0 0 2 0 2 4 0 0 1 1 1 9 0 0 0 0 20 0 17 0 1 0 1 0 5 0 0 0 0 0 0 0 ],
[3 8 1 0 1 0 0 1 0 2 0 0 0 0 2 1 2 1 1 2 1 1 8 0 2 17 1 2 0 0 0 4 4 0 1 2 0 0 18 1 4 1 4 1 1 0 0 0 0 0 0 0 ],
[2 7 1 0 0 0 2 0 0 4 0 0 1 0 5 1 5 1 0 1 0 1 4 1 0 20 1 2 1 0 0 10 0 0 0 0 13 0 13 1 2 1 0 1 6 0 0 0 0 0 0 0 ],
[2 5 0 0 1 1 2 3 0 0 1 1 1 0 6 0 0 0 1 0 0 1 0 0 1 16 0 2 1 0 1 10 0 0 0 1 3 0 0 2 3 1 3 1 5 0 1 0 0 0 0 0 ],
[0 4 0 0 1 1 0 2 0 8 1 0 0 0 4 1 2 0 0 1 1 1 0 8 0 12 1 7 0 0 1 22 1 0 1 2 2 1 3 0 4 1 2 1 4 0 1 0 0 0 0 0 ],
[0 5 1 0 1 1 2 1 0 1 0 0 1 0 1 0 3 0 1 4 0 0 6 0 1 20 0 5 0 1 1 4 3 0 1 2 2 0 5 2 0 0 0 1 2 0 1 0 0 0 0 0 ],
[2 7 1 0 0 0 2 3 0 2 0 0 0 0 6 1 6 0 0 0 0 1 2 6 0 21 1 7 1 0 0 12 3 0 0 1 17 1 5 0 0 0 0 1 0 0 0 0 0 0 0 0 ],
[3 6 1 0 1 0 1 4 0 3 1 1 1 0 5 1 0 1 1 1 1 0 8 5 1 11 1 8 0 0 0 22 4 0 1 2 7 0 2 2 4 0 0 1 1 0 1 0 0 0 0 0 ],
[0 4 0 0 0 0 0 3 0 7 0 1 1 0 4 0 5 0 0 1 0 0 3 1 4 8 0 5 1 0 1 22 3 0 0 0 15 1 20 2 0 1 3 0 2 0 1 0 0 0 0 0 ],
[2 3 0 0 0 0 0 0 0 6 0 1 1 0 2 0 5 1 1 1 1 1 2 0 1 16 0 4 0 0 1 12 2 0 0 0 3 0 2 0 1 1 2 1 0 0 1 0 0 0 0 0 ],
[0 4 0 0 0 1 2 4 0 8 1 1 0 0 3 1 2 0 0 4 1 0 2 2 3 11 0 8 0 0 0 11 0 0 0 1 20 0 17 2 0 1 1 1 1 0 0 0 0 0 0 0 ],
[1 5 0 0 1 0 0 3 0 8 1 0 1 0 1 0 7 0 1 2 0 1 8 3 1 17 1 1 0 0 0 18 0 0 1 1 5 0 17 1 2 1 2 0 6 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]];
