T = 47;
S = 4;
C = 186;
t = [5 11 18 4 12 7 8 18 1 15 7 1 16 6 6 7 18 8 15 3 16 11 8 6 5 1 10 17 11 4 4 20 20 19 7 16 4 18 17 9 9 15 15 19 7 5 2 0 0 0 0 0 ];
P = {<1,2> <1,3> <2,4> <3,11> <3,12> <5,35> <6,7> <6,17> <8,9> <12,13> <12,14> <12,15> <14,19> <14,22> <15,20> <15,21> <20,26> <20,27> <32,6> <32,16> <33,23> <33,24> <34,8> <34,18> <35,36> <35,37> <35,38> <36,39> <36,40> <38,42> <38,43> <42,7> <44,47> <45,10> };
POR = {<3,31> <4,5> <4,31> <5,32> <7,34> <9,10> <11,5> <13,32> <16,33> <17,29> <18,30> <19,25> <21,25> <22,33> <23,34> <24,28> <25,28> <26,28> <27,29> <28,30> <29,30> <30,10> <37,41> <37,45> <38,44> <39,41> <40,44> <40,46> <41,44> <42,45> <43,46> };
setup = [[0 0 9 0 10 5 5 9 0 12 3 0 8 1 4 6 8 0 12 0 7 2 4 2 1 0 9 8 0 0 0 15 6 0 6 10 1 8 5 1 7 11 14 7 3 0 1 0 0 0 0 0 ],
[0 0 8 2 5 0 0 7 0 0 1 0 7 2 1 5 10 4 13 1 9 5 4 5 2 0 1 1 0 2 1 13 7 8 6 12 0 13 9 1 5 8 3 5 6 2 1 0 0 0 0 0 ],
[0 8 0 0 5 6 1 0 0 11 3 0 9 2 0 6 8 2 12 0 6 2 6 5 3 0 9 13 4 3 1 17 7 18 0 7 3 13 4 6 7 6 4 0 3 0 1 0 0 0 0 0 ],
[1 4 8 0 6 2 7 7 0 1 6 0 12 5 4 1 4 7 9 2 3 5 0 0 0 0 5 16 9 3 0 3 11 10 6 0 2 6 7 5 2 2 1 4 1 1 0 0 0 0 0 0 ],
[1 5 7 3 0 6 5 5 0 13 0 0 9 0 5 3 0 5 2 0 2 10 1 0 2 0 8 2 2 0 1 4 14 18 2 15 1 7 10 1 4 11 13 14 4 0 0 0 0 0 0 0 ],
[2 7 5 0 0 0 2 11 0 9 1 0 9 5 1 4 12 5 7 0 9 9 0 0 1 0 5 7 1 2 1 3 17 5 0 4 1 4 1 5 6 13 9 7 3 2 0 0 0 0 0 0 ],
[4 2 8 0 6 1 0 6 0 7 1 0 8 0 5 3 1 1 3 1 7 1 2 5 2 0 0 12 1 2 0 6 17 9 0 2 0 17 5 7 1 13 12 6 2 0 1 0 0 0 0 0 ],
[0 0 4 3 1 0 1 0 0 10 2 0 9 5 1 0 14 2 11 0 0 4 1 0 3 0 1 4 9 2 3 9 0 10 3 0 0 16 1 7 5 2 6 17 2 1 0 0 0 0 0 0 ],
[3 10 16 2 11 2 1 7 0 9 5 0 1 1 3 3 2 0 10 1 5 2 5 5 4 0 9 13 10 3 2 8 3 3 2 8 2 2 10 6 0 0 4 3 0 0 1 0 0 0 0 0 ],
[1 1 12 2 5 3 0 10 0 0 0 0 11 2 3 2 0 0 7 2 7 5 0 4 0 0 7 14 5 0 2 2 13 17 0 13 3 3 6 8 5 4 5 0 6 4 1 0 0 0 0 0 ],
[3 1 14 1 0 1 2 4 0 14 0 0 0 4 4 6 6 1 2 2 6 5 2 1 4 0 6 12 1 3 2 19 9 8 0 1 0 4 16 0 1 1 8 8 3 1 0 0 0 0 0 0 ],
[1 7 5 2 5 4 7 0 0 11 6 0 15 2 1 2 1 5 11 2 12 9 0 2 2 0 5 12 5 3 0 14 14 0 2 0 2 4 9 2 6 3 3 18 0 0 0 0 0 0 0 0 ],
[2 4 6 1 4 5 7 9 0 4 1 0 0 2 1 6 2 4 12 2 8 9 2 2 4 0 0 7 9 3 2 3 12 6 6 7 1 5 4 1 0 4 0 1 6 4 0 0 0 0 0 0 ],
