T = 47;
S = 4;
C = 258;
t = [14 28 3 2 3 4 8 12 4 28 3 4 6 1 20 5 28 4 3 12 3 3 28 28 12 76 6 28 3 6 3 98 14 2 6 7 60 6 60 8 12 3 12 3 28 2 3 0 0 0 0 0 ];
P = {<1,2> <1,32> <2,3> <2,4> <5,6> <5,32> <8,9> <8,10> <9,11> <9,32> <10,11> <10,12> <13,14> <14,19> <15,16> <16,17> <17,18> <18,20> <18,22> <18,32> <18,47> <19,26> <20,21> <22,23> <22,24> <23,25> <24,25> <26,27> <27,28> <28,29> <29,30> <30,31> <32,33> <33,34> <33,35> <34,36> <35,36> <36,37> <36,43> <37,38> <38,39> <39,40> <40,41> <41,42> <43,44> <44,45> <45,46> };
POR = {};
setup = [[0 13 0 0 0 1 0 1 0 7 0 0 0 0 8 1 9 0 0 3 0 0 1 11 2 6 1 7 0 0 0 38 0 0 0 0 10 0 3 0 2 0 3 0 12 0 0 0 0 0 0 0 ],
[6 0 0 0 0 1 3 4 1 12 0 0 2 0 0 1 12 0 0 5 0 0 12 10 4 17 0 8 0 0 0 31 5 0 1 0 4 2 4 3 5 0 3 0 12 0 0 0 0 0 0 0 ],
[5 13 0 0 0 1 0 4 1 0 0 1 2 0 7 1 10 0 0 5 0 0 11 9 0 35 1 0 0 0 0 45 3 0 2 1 14 0 11 2 1 0 5 0 6 0 0 0 0 0 0 0 ],
[0 4 0 0 0 1 1 0 1 12 0 1 2 0 7 0 8 1 0 4 0 0 1 11 2 9 0 5 0 2 0 26 5 0 0 1 20 0 18 3 3 0 1 0 6 0 0 0 0 0 0 0 ],
[4 0 0 0 0 1 3 2 0 6 0 0 1 0 2 0 6 0 0 5 0 0 2 11 1 5 0 13 0 0 0 1 1 0 2 0 22 2 13 2 5 0 5 0 6 0 0 0 0 0 0 0 ],
[0 5 0 0 0 0 3 1 0 12 0 0 2 0 1 0 11 0 0 5 0 0 8 10 0 7 0 6 0 2 0 46 6 0 1 1 10 1 25 2 0 0 5 0 1 0 0 0 0 0 0 0 ],
[0 5 0 0 0 1 0 4 0 7 0 1 2 0 5 0 3 0 0 4 0 0 3 12 5 31 2 1 0 2 0 24 4 0 2 0 22 0 28 2 3 0 1 0 11 0 0 0 0 0 0 0 ],
[2 8 0 0 0 0 2 0 1 13 0 0 1 0 7 1 6 0 0 1 0 0 4 4 2 4 2 0 0 0 0 20 0 0 2 2 21 0 5 3 3 0 2 0 6 0 0 0 0 0 0 0 ],
[0 3 0 0 0 1 3 3 0 5 0 0 0 0 7 1 1 0 0 1 0 0 7 4 3 23 1 13 0 0 0 29 4 0 1 0 12 1 11 3 4 0 4 0 1 0 0 0 0 0 0 0 ],
[2 5 0 0 0 1 2 2 1 0 0 0 1 0 3 0 7 0 0 3 0 0 0 8 2 20 2 12 0 2 0 48 4 0 1 1 13 2 22 0 3 0 5 0 5 0 0 0 0 0 0 0 ],
[2 3 0 0 0 1 0 5 0 1 0 0 1 0 6 0 5 0 0 1 0 0 1 12 3 16 2 9 0 0 0 31 4 0 1 2 1 2 4 0 3 0 4 0 8 0 0 0 0 0 0 0 ],
[2 9 0 0 0 1 1 5 0 3 0 0 1 0 9 0 13 1 0 4 0 0 0 6 4 12 2 10 0 1 0 7 6 0 1 2 16 1 9 0 2 0 5 0 2 0 0 0 0 0 0 0 ],
[5 12 0 0 0 1 3 3 1 7 0 0 0 0 3 1 7 0 0 5 0 0 11 13 0 34 1 7 0 2 0 10 5 0 0 2 7 0 9 3 0 0 5 0 10 0 0 0 0 0 0 0 ],
[6 2 0 0 0 0 1 4 0 13 0 0 2 0 3 1 0 0 0 0 0 0 12 7 0 22 1 4 0 0 0 37 3 0 2 1 10 1 28 0 0 0 4 0 12 0 0 0 0 0 0 0 ],
[4 13 0 0 0 1 3 4 0 12 0 0 0 0 0 0 5 0 0 3 0 0 12 6 4 34 1 0 0 0 0 10 0 0 1 1 5 2 4 0 4 0 2 0 3 0 0 0 0 0 0 0 ],
[4 0 0 0 0 0 1 4 0 1 0 1 1 0 2 0 8 0 0 5 0 0 12 11 2 23 0 1 0 0 0 5 1 0 1 0 6 1 17 2 1 0 3 0 7 0 0 0 0 0 0 0 ],
